eventid,iyear,imonth,iday,country,country_txt,region_txt,provstate,city,latitude,longitude,location,summary,alternative_txt,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill
1.97E+11,1973,11,14,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Military,Military Barracks/Base/Headquarters/Checkpost,British Army,Observation Post,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1973,11,14,603,United Kingdom,Western Europe,Northern Ireland,Derry,55.011562,-7.312045,,,,1,0,Assassination,Military,Military Unit/Patrol/Convoy,British Army,Mobile Patrol,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1973,11,15,603,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,,,Insurgency/Guerilla Action,1,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,British Army/RUC,Keady Base,Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,11,18,603,United Kingdom,Western Europe,Northern Ireland,Derry,55.011562,-7.312045,,,,0,0,Bombing/Explosion,Terrorists/Non-State Militia,Terrorist,Ulster Volunteer Force,"Charles Logan, protestant",Northern Ireland,Ulster Volunteer Force (UVF),6,Explosives,Unknown Explosive Type,Bombs,1
1.97E+11,1973,11,24,603,United Kingdom,Western Europe,Northern Ireland,Armagh,54.347539,-6.656108,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,David Roberts,Great Britain,Irish Republican Army (IRA),6,Explosives,Landmine,Land mine,1
1.97E+11,1973,11,24,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,British Army,Foot Patrol,Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Bomb,1
1.97E+11,1973,11,25,603,United Kingdom,Western Europe,Northern Ireland,Derry,55.011562,-7.312045,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,"Heinz Pisarek and Joseph Brooks, soldiers",Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,2
1.97E+11,1973,11,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Anthony Braden, Catholic",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,11,27,603,United Kingdom,Western Europe,Northern Ireland,Coalisland,54.536706,-6.70361,,,,0,0,Hijacking,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Northern Ireland,Irish Republican Army (IRA),13,Unknown,,,1
1.97E+11,1973,12,1,603,United Kingdom,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Robert Megaw, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1973,12,3,603,United Kingdom,Western Europe,Northern Ireland,Creggan,55.011562,-7.312045,,,Insurgency/Guerilla Action,0,0,Armed Assault,Military,Military Unit/Patrol/Convoy,British Army,Mobile Patrol,Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,12,8,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"James Gibson, Catholic",Northern Ireland,Protestant extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,12,10,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,James Hesketh,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1973,12,10,603,United Kingdom,Western Europe,Northern Ireland,Newcastle,54.208418,-5.891745,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Maurice Rolston, Protestant, policeman",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Booby-trap bomb,1
1.97E+11,1973,12,15,603,United Kingdom,Western Europe,Northern Ireland,Keady,54.250039,-6.703625,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Ivan Johnston, ex RUC, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,12,15,603,United Kingdom,Western Europe,Northern Ireland,Clady,54.794884,-7.537385,,,,0,0,Bombing/Explosion,Terrorists/Non-State Militia,Terrorist,IRA,"James McGinn, Catholic",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Bomb,1
1.97E+11,1973,12,20,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Rodney Fenton, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1973,12,26,603,United Kingdom,Western Europe,Northern Ireland,Lisburn,54.488506,-6.070242,,,,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Ulster Defense Association,"George Hyde, Protestant",Northern Ireland,Protestant extremists,9,Melee,"Hands, Feet, Fists",Beaten to death,1
1.97E+11,1973,12,29,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Michael Logue, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1973,12,31,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,Alan Daugherty,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1974,1,1,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Military,Military Unit/Patrol/Convoy,British Army,Mobile Patrol,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1974,1,5,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Leo McCullagh,  Catholic",Northern Ireland,Protestant extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,10,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"John Crawford, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,11,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Cecilia Byrne and John Dunne, Catholics",Northern Ireland,Official Irish Republican Army (OIRA),6,Explosives,Vehicle,Car bomb,2
1.97E+11,1974,1,13,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Christopher Daly, Catholic",Northern Ireland,Official Irish Republican Army (OIRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,14,603,United Kingdom,Western Europe,Northern Ireland,Newtownards,54.595016,-5.703109,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Andrew Jordan, Protestant",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,17,603,United Kingdom,Western Europe,Northern Ireland,Trillick,54.452223,-7.486124,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Ulster Defense Regiment,"Robert Jameson, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,17,603,United Kingdom,Western Europe,Northern Ireland,Cappagh,54.542956,-6.926293,,,,1,0,Armed Assault,Business,Restaurant/Bar/Cafe,Boyles Bar,"David Hughes, Catholic",Northern Ireland,Protestant extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,20,603,United Kingdom,Western Europe,Northern Ireland,Carrickfergus,54.713641,-5.808233,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Desmond Mullan, Catholic",Northern Ireland,Protestant extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,20,603,United Kingdom,Western Europe,Northern Ireland,Aughnacloy,54.414416,-6.976641,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Ulster Defense Regiment,"Cormac McCabe, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,21,603,United Kingdom,Western Europe,Northern Ireland,Creggan,55.011562,-7.312045,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,John Haughey,Great Britain,Irish Republican Army (IRA),6,Explosives,Remote Trigger,Bomb - remote controlled,1
1.97E+11,1974,1,25,603,United Kingdom,Western Europe,Northern Ireland,Ballyronan,54.707756,-6.53233,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,Howard Fayley,Great Britain,Irish Republican Army (IRA),6,Explosives,Landmine,Land mine,1
1.97E+11,1974,1,26,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"John Rodgers, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,29,603,United Kingdom,Western Europe,Northern Ireland,Newcastle,54.208418,-5.891745,,,Insurgency/Guerilla Action,1,0,Armed Assault,Military,Military Transportation/Vehicle (excluding convoys),Royal Air Force Bus,"Matilda Withrington, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1974,1,29,603,United Kingdom,Western Europe,Northern Ireland,Derry,55.011562,-7.312045,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"William Baggley, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,30,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Thomas Walker, Protestant",Northern Ireland,Protestant extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,1,31,603,United Kingdom,Western Europe,Northern Ireland,Newtownabbey,54.684823,-5.965868,,,,1,0,Armed Assault,Private Citizens & Property,Religion Identified,,"Terence McCafferty and James McCloskey, Catholics",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Gunfire,2
1.97E+11,1974,2,4,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Vincent Clarke, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,2,9,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Anthony O'Connor and Hugh Duffy, Catholics",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,2,11,603,United Kingdom,Western Europe,Northern Ireland,Newtownabbey,54.684823,-5.965868,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Thomas Donaghy and Margaret McErlean, Catholics",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Firearm,2
1.97E+11,1974,2,12,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Peter Carty, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,2,18,603,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,Allan Brammagh,Great Britain,Irish Republican Army (IRA),6,Explosives,Unknown Explosive Type,Booby-trap bomb,1
1.97E+11,1974,2,19,603,United Kingdom,Western Europe,Northern Ireland,Loughgall,54.411142,-6.600146,,,,1,0,Bombing/Explosion,Business,Restaurant/Bar/Cafe,Trainors Bar,Patrick Molloy and John Wylie,Northern Ireland,Ulster Volunteer Force (UVF),6,Explosives,Unknown Explosive Type,Bomb,2
1.97E+11,1974,2,21,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Business,Hotel/Resort,Spa Inn,"Hugh Devlin, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),6,Explosives,Unknown Explosive Type,Bomb,1
1.97E+11,1974,2,24,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,IRA,"Patrick Lynch, Catholic",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,2,28,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Bombing/Explosion,Business,Restaurant/Bar/Cafe,Red Star Bar,"Hugh Harvey, Protestant",Northern Ireland,Ulster Volunteer Force (UVF),6,Explosives,Unknown Explosive Type,Bomb,1
1.97E+11,1974,3,3,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Thomas McClinton, Protestant, policeman",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,3,3,603,United Kingdom,Western Europe,Northern Ireland,Donaghmore,54.530715,-6.811011,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Ulster Defense Regiment,"Robert Moffett, Protestant",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Landmine,Land mine,1
1.97E+11,1974,3,8,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,,British Army HQs,Northern Ireland,Irish Republican Army (IRA),6,Explosives,Vehicle,Explosive,0
1.97E+11,1974,3,10,603,United Kingdom,Western Europe,Northern Ireland,Forkhill,54.081638,-6.448779,,,,1,0,Bombing/Explosion,Private Citizens & Property,Religion Identified,,"Michael McCreesh and Michael Gallagher, Catholics",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Vehicle,Booby-trap car bomb,2
1.97E+11,1974,3,11,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Armed Assault,Business,Restaurant/Bar/Cafe,Bunch of Grapes Bar,"George Keating, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Gunmen attacked,1
1.97E+11,1974,3,12,96,Ireland,Western Europe,Monaghan,Clones,54.183,-7.23371,,,,1,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Civilian Political Activist,"Billy Fox, Fine Gael member of Seanad Eireann",Ireland,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,3,13,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,David Farrington,Great Britain,Irish Republican Army (IRA),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,3,14,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"George Robinson, Protestant",Northern Ireland,Irish Republican Extremists,5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,3,15,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,,,,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Noel McCartan, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms,Unknown Gun Type,Firearm,1
1.97E+11,1974,3,15,603,United Kingdom,Western Europe,Northern Ireland,Magherafelt,54.755402,-6.606029,,,,1,0,Bombing/Explosion,Private Citizens & Property,Religion Identified,,"Adam Johnston, Protestant",Northern Ireland,Irish Republican Army (IRA),6,Explosives,Vehicle,Bomb,1
1.97E+11,1974,3,16,603,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,"Roy Bedford and Philip James, soldiers",Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,2
1.97E+11,1974,3,17,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,Insurgency/Guerilla Action,1,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,,US Naval Communication Station,United States,Irish Republican Army (IRA),5,Firearms,Handgun,Pistol; Revolvers; Automatic firearms,0
1.97E+11,1974,3,17,603,United Kingdom,Western Europe,Northern Ireland,Craigavon,54.446968,-6.39292,,,,1,0,Assassination,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Cyril Wilson, Protestant",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
1.97E+11,1974,3,17,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,,,Insurgency/Guerilla Action,1,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,Michael Ryan,Great Britain,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),Sniper,1
